N,P,K,temperature,humidity,ph,rainfall,season,district,soil_type,crop_price,water_availability,crop,fertilizer_used,soil_moisture,sunlight_hours,previous_crop
117.09,99.21,53.35,27.17,34.67,2.16,97.35,Rabi,Bokaro,Sandy,2002.45,5.28,wheat,Urea,43.43,7.15,maize
2.56,125.77,172.25,26.49,74.52,3.97,131.11,Rabi,Dhanbad,Loamy,2101.9,4.9,chickpea,Urea,45.82,11.24,groundnut
115.82,43.65,163.03,37.41,31.68,8.08,110.01,Rabi,Jamshedpur,Loamy,1901.05,5.51,lentil,Organic,62.1,11.56,lentil
124.84,45.57,147.76,35.7,65.41,10.77,38.05,Rabi,Dhanbad,Loamy,1500.19,0.0,millet,Organic,58.8,1.91,lentil
110.1,59.59,157.25,20.65,75.22,6.09,69.3,Kharif,Dhanbad,Clayey,1699.01,0.89,maize,Compost,38.97,6.53,lentil
26.88,121.09,166.0,19.31,59.22,4.85,240.48,Rabi,Hazaribagh,Sandy,1998.09,6.01,wheat,DAP,59.51,8.41,cotton
53.57,57.69,57.66,26.94,40.15,6.84,204.01,Rabi,Dhanbad,Loamy,1500.73,0.99,millet,Compost,65.33,8.2,wheat
85.43,120.03,69.27,38.84,66.42,5.83,288.55,Rabi,Bokaro,Sandy,1997.65,4.8,wheat,Compost,48.67,10.15,lentil
44.96,68.08,28.63,32.07,84.21,7.6,210.35,Rabi,Dhanbad,Loamy,2098.01,3.3,chickpea,None,51.63,6.26,chickpea
36.79,53.51,60.96,28.6,38.08,1.86,211.05,Kharif,Hazaribagh,Clayey,1702.31,2.01,maize,None,49.02,7.39,chickpea
96.31,18.21,52.04,36.81,55.89,9.25,271.66,Rabi,Bokaro,Loamy,2103.8,4.7,chickpea,DAP,17.89,10.67,barley
4.77,74.11,60.2,21.83,24.04,2.83,52.34,Kharif,Ranchi,Sandy,2200.79,4.4,groundnut,None,66.63,6.34,chickpea
42.4,51.61,176.92,34.86,66.6,6.27,70.32,Kharif,Hazaribagh,Sandy,2202.21,8.22,groundnut,Compost,24.12,6.63,chickpea
0.79,50.57,118.9,16.78,65.76,5.88,42.21,Rabi,Hazaribagh,Sandy,1599.51,2.75,barley,Compost,57.58,6.63,rice
122.28,46.31,61.17,33.99,60.94,11.51,246.91,Kharif,Dhanbad,Sandy,2197.32,6.88,groundnut,None,40.29,4.16,lentil
49.87,11.11,50.07,35.4,83.13,1.93,210.24,Kharif,Jamshedpur,Clayey,1701.22,4.7,maize,None,78.06,11.21,cotton
91.98,33.93,195.23,23.37,35.15,10.19,174.09,Rabi,Hazaribagh,Loamy,1501.14,2.68,millet,Organic,77.87,5.28,cotton
43.97,1.81,185.49,43.72,46.16,9.99,292.84,Kharif,Ranchi,Clayey,1700.14,5.6,maize,Organic,40.06,5.83,lentil
135.06,89.84,155.27,19.35,29.65,7.71,38.59,Kharif,Dhanbad,Sandy,2199.52,5.13,groundnut,Compost,28.19,6.19,groundnut
112.33,73.84,168.86,36.69,87.27,2.83,200.89,Rabi,Bokaro,Loamy,2101.92,4.07,chickpea,DAP,53.61,11.81,maize
97.15,75.76,172.58,37.1,66.71,9.1,24.38,Rabi,Jamshedpur,Sandy,1998.03,4.53,wheat,Urea,34.24,6.58,chickpea
38.8,16.0,148.23,42.23,69.04,4.65,231.29,Rabi,Jamshedpur,Loamy,1498.45,2.81,millet,Organic,47.47,8.67,cotton
40.35,52.79,60.18,30.64,37.16,7.49,208.29,Kharif,Hazaribagh,Clayey,1697.98,2.35,maize,None,47.17,9.6,chickpea
110.57,43.08,20.04,15.72,32.84,3.32,215.13,Kharif,Hazaribagh,Clayey,1700.17,5.52,maize,Urea,57.38,8.35,sugarcane
111.99,142.82,58.24,33.48,52.03,5.02,126.82,Rabi,Bokaro,Sandy,1597.82,3.55,barley,None,61.44,3.92,millet
27.93,110.08,126.17,39.23,28.16,3.91,25.65,Rabi,Bokaro,Loamy,1898.63,3.84,lentil,Urea,80.38,1.63,chickpea
122.02,125.71,143.86,36.32,56.28,3.06,283.73,Rabi,Hazaribagh,Loamy,1498.59,4.56,millet,Compost,36.24,7.81,lentil
4.87,74.35,46.45,25.94,26.45,6.27,99.97,Rabi,Ranchi,Loamy,2099.48,4.53,chickpea,Compost,62.73,3.41,rice
106.63,84.39,119.74,28.95,70.43,6.61,214.98,Rabi,Bokaro,Loamy,2097.03,1.14,chickpea,Compost,23.82,8.84,cotton
11.9,147.15,105.7,23.92,52.15,8.66,216.85,Rabi,Dhanbad,Loamy,2100.17,6.57,chickpea,DAP,33.5,9.49,sugarcane
35.63,118.66,14.61,28.93,82.2,3.17,57.68,Zaid,Dhanbad,Clayey,3002.49,4.24,sugarcane,Compost,56.47,7.93,wheat
51.29,104.61,55.2,34.93,20.11,6.67,123.54,Rabi,Hazaribagh,Sandy,1600.27,3.59,barley,Organic,78.82,3.48,wheat
74.36,92.08,94.41,41.53,42.81,11.94,73.93,Rabi,Jamshedpur,Loamy,1903.08,4.86,lentil,Urea,73.37,7.42,maize
103.75,24.29,133.07,34.51,46.25,6.92,107.39,Zaid,Hazaribagh,Clayey,3002.67,4.47,sugarcane,Organic,78.75,7.36,rice
124.09,55.83,95.33,35.83,45.33,11.81,216.68,Kharif,Bokaro,Clayey,1701.56,5.53,maize,None,72.89,3.28,chickpea
62.1,88.83,98.24,19.27,75.21,5.43,278.93,Rabi,Dhanbad,Loamy,2100.15,5.08,chickpea,None,63.3,4.74,millet
13.0,64.57,133.03,37.61,57.83,1.98,119.97,Kharif,Dhanbad,Clayey,1700.05,5.44,maize,None,27.41,6.82,groundnut
66.26,44.76,118.68,23.43,30.69,4.03,210.99,Kharif,Dhanbad,Loamy,1801.53,6.7,rice,Urea,68.34,8.04,rice
99.65,96.38,46.9,21.94,61.89,9.82,215.1,Kharif,Hazaribagh,Sandy,3499.22,5.77,cotton,None,67.36,5.39,chickpea
53.88,132.53,100.94,38.1,63.45,3.39,60.55,Rabi,Hazaribagh,Loamy,1496.23,3.68,millet,None,63.49,7.71,wheat
77.0,92.32,133.55,33.26,55.66,6.13,103.13,Rabi,Ranchi,Loamy,2100.98,1.75,chickpea,Compost,63.91,3.65,wheat
45.93,58.86,51.72,19.81,87.75,6.73,210.21,Rabi,Jamshedpur,Loamy,1497.74,7.34,millet,None,67.49,8.9,lentil
16.44,92.63,134.27,19.95,55.81,4.66,118.47,Rabi,Bokaro,Loamy,2098.08,3.52,chickpea,Urea,76.02,3.34,rice
65.25,18.12,192.46,28.25,33.55,9.36,40.02,Rabi,Bokaro,Loamy,2100.0,3.05,chickpea,None,62.62,9.94,maize
42.42,80.82,48.28,17.53,85.86,5.88,287.26,Rabi,Hazaribagh,Loamy,1899.81,0.53,lentil,Organic,66.62,7.89,sugarcane
66.5,140.13,79.52,31.06,23.74,8.37,272.13,Kharif,Jamshedpur,Clayey,1697.18,4.68,maize,None,25.44,9.48,sugarcane
139.87,50.64,181.39,34.48,19.53,6.55,284.45,Rabi,Dhanbad,Loamy,2100.33,4.3,chickpea,Urea,33.02,9.59,groundnut
52.95,140.17,180.96,35.56,72.84,6.7,246.0,Rabi,Ranchi,Sandy,2001.93,0.97,wheat,DAP,57.99,6.48,groundnut
71.41,62.17,161.01,38.43,38.9,3.41,93.88,Kharif,Dhanbad,Sandy,2197.74,4.91,groundnut,None,34.95,6.97,groundnut
101.85,88.69,13.25,31.14,74.36,8.88,86.26,Rabi,Hazaribagh,Loamy,1502.54,3.0,millet,Compost,35.9,9.41,cotton
13.56,110.7,95.52,26.5,31.87,5.01,99.38,Kharif,Jamshedpur,Sandy,2196.88,9.38,groundnut,None,31.67,9.58,millet
83.57,117.2,62.99,38.29,64.3,9.24,287.68,Rabi,Bokaro,Sandy,2004.23,2.86,wheat,Compost,45.25,7.22,lentil
82.01,128.02,141.51,15.2,26.76,6.55,279.92,Rabi,Dhanbad,Sandy,1599.18,3.13,barley,Urea,35.1,7.31,cotton
39.01,92.15,19.68,17.87,26.72,6.56,218.92,Kharif,Hazaribagh,Loamy,1800.29,2.25,rice,Organic,37.49,6.45,millet
73.07,143.99,184.51,26.51,60.02,5.68,112.54,Kharif,Jamshedpur,Sandy,2196.22,6.56,groundnut,None,52.27,7.6,cotton
65.26,92.15,99.77,23.62,75.91,3.93,285.32,Rabi,Dhanbad,Loamy,2099.88,3.25,chickpea,None,58.95,5.59,millet
76.84,134.36,139.29,41.36,76.67,4.88,22.76,Rabi,Bokaro,Loamy,1900.46,2.55,lentil,None,51.03,8.16,maize
83.65,40.29,155.78,24.99,29.78,5.72,234.27,Kharif,Dhanbad,Loamy,1799.83,5.41,rice,Urea,23.49,7.81,barley
102.6,108.22,108.24,38.58,48.15,5.81,197.11,Kharif,Hazaribagh,Sandy,2198.87,1.24,groundnut,Organic,35.86,4.56,cotton
35.14,9.53,20.03,35.68,87.97,5.44,251.51,Kharif,Bokaro,Clayey,1698.11,5.25,maize,DAP,68.64,9.47,millet
121.34,86.89,65.64,23.31,36.5,8.55,174.49,Rabi,Jamshedpur,Sandy,2002.26,7.56,wheat,Compost,45.75,7.3,maize
25.9,30.9,204.78,28.66,70.65,7.4,250.31,Kharif,Ranchi,Sandy,2200.06,5.13,groundnut,None,67.66,7.04,cotton
109.99,121.34,94.58,20.1,44.33,4.04,285.21,Rabi,Hazaribagh,Sandy,1603.08,5.28,barley,None,33.9,8.8,rice
143.72,27.89,81.5,21.17,73.13,4.51,81.75,Rabi,Hazaribagh,Loamy,1898.95,5.74,lentil,DAP,44.34,6.49,millet
109.79,121.0,65.63,28.43,78.1,7.05,221.24,Kharif,Bokaro,Sandy,3499.13,7.42,cotton,None,51.24,7.44,barley
64.52,53.24,113.42,20.38,34.86,7.87,93.19,Kharif,Dhanbad,Sandy,3501.63,6.42,cotton,Urea,18.04,9.98,lentil
90.19,16.48,107.68,16.58,75.44,9.7,149.98,Kharif,Hazaribagh,Loamy,1796.75,4.88,rice,Urea,22.29,3.49,wheat
81.19,117.72,164.0,34.58,29.52,7.7,144.26,Zaid,Bokaro,Clayey,2997.57,5.81,sugarcane,Urea,52.57,6.13,rice
82.36,61.43,165.89,27.24,84.71,6.34,227.1,Kharif,Dhanbad,Clayey,1702.19,2.23,maize,Compost,67.72,10.41,sugarcane
115.38,11.39,19.29,41.35,75.07,9.61,52.27,Zaid,Jamshedpur,Clayey,2997.66,5.55,sugarcane,None,45.88,9.45,groundnut
58.9,142.56,57.54,32.83,72.85,5.72,295.6,Kharif,Dhanbad,Sandy,2196.36,1.99,groundnut,Compost,68.69,5.16,groundnut
2.68,75.53,111.9,18.51,66.37,6.6,76.68,Rabi,Dhanbad,Sandy,1603.74,3.27,barley,Compost,48.59,3.43,cotton
129.66,25.92,64.38,26.36,76.27,4.45,114.79,Rabi,Jamshedpur,Loamy,2097.21,0.0,chickpea,Organic,48.26,4.88,groundnut
75.9,122.89,105.34,26.61,87.24,4.51,30.33,Kharif,Hazaribagh,Loamy,1800.37,4.8,rice,Urea,25.11,3.75,sugarcane
54.76,2.36,57.45,36.11,66.28,3.57,99.23,Rabi,Hazaribagh,Loamy,2100.14,2.71,chickpea,Urea,42.6,9.15,millet
40.85,77.8,24.6,26.49,30.79,7.62,150.72,Kharif,Bokaro,Sandy,3494.38,6.22,cotton,DAP,37.42,8.57,lentil
91.75,94.74,190.27,39.12,67.3,5.21,51.61,Kharif,Bokaro,Sandy,3499.47,4.78,cotton,DAP,32.76,7.4,sugarcane
130.63,131.17,163.66,31.47,69.69,10.95,279.18,Rabi,Dhanbad,Loamy,1500.9,6.25,millet,Compost,24.9,2.78,barley
29.37,31.8,209.07,27.1,74.77,8.45,251.95,Kharif,Ranchi,Sandy,2200.71,1.83,groundnut,None,70.01,6.54,cotton
15.93,6.89,169.94,36.72,53.43,8.74,160.32,Kharif,Dhanbad,Clayey,1701.81,6.08,maize,Organic,76.07,6.14,barley
13.78,43.82,75.02,36.8,45.22,5.13,168.34,Rabi,Dhanbad,Loamy,1499.23,8.21,millet,DAP,31.8,6.17,lentil
40.93,141.54,80.66,20.72,35.64,6.71,269.21,Rabi,Dhanbad,Loamy,2101.43,5.53,chickpea,Urea,74.17,7.12,lentil
38.94,143.79,59.05,18.38,48.05,5.03,173.52,Kharif,Dhanbad,Sandy,2198.62,5.58,groundnut,Urea,23.21,8.62,maize
30.86,41.68,110.81,32.37,85.88,5.07,256.2,Kharif,Hazaribagh,Sandy,2197.18,4.34,groundnut,Organic,66.42,1.02,lentil
118.69,134.75,134.65,18.05,42.42,5.59,88.0,Kharif,Hazaribagh,Clayey,1697.4,2.95,maize,Urea,36.87,9.55,rice
88.02,49.07,12.28,31.34,38.55,4.91,59.44,Kharif,Bokaro,Loamy,1797.08,5.52,rice,Compost,63.97,8.31,groundnut
43.32,114.84,105.87,15.17,64.7,7.18,184.96,Kharif,Jamshedpur,Clayey,1702.02,0.99,maize,Organic,34.76,5.43,lentil
68.94,106.4,93.1,24.09,62.75,6.48,159.69,Rabi,Bokaro,Loamy,2096.97,3.16,chickpea,DAP,42.23,5.81,maize
135.28,80.99,16.15,20.29,91.54,4.02,74.3,Kharif,Dhanbad,Sandy,2200.55,0.46,groundnut,Organic,27.92,7.02,sugarcane
36.25,123.72,21.1,31.28,87.72,11.03,59.02,Zaid,Dhanbad,Clayey,2999.47,2.59,sugarcane,Compost,52.92,8.28,wheat
41.77,9.92,150.94,32.12,72.27,5.55,199.49,Rabi,Hazaribagh,Sandy,1999.79,5.28,wheat,DAP,68.6,2.96,millet
30.4,143.31,113.55,29.76,24.38,10.65,261.73,Rabi,Dhanbad,Sandy,2002.73,5.01,wheat,Organic,18.43,1.9,maize
97.47,135.86,84.91,18.98,61.01,3.96,157.03,Kharif,Dhanbad,Sandy,3499.12,4.1,cotton,Organic,47.91,4.32,chickpea
111.49,133.44,46.95,19.76,19.9,8.96,100.18,Rabi,Bokaro,Sandy,1601.22,4.34,barley,None,28.9,7.33,chickpea
58.62,22.21,116.75,34.81,81.86,6.75,203.74,Kharif,Hazaribagh,Sandy,2200.08,0.23,groundnut,Urea,65.8,4.37,lentil
18.39,109.44,99.49,34.73,83.75,6.51,257.93,Zaid,Dhanbad,Clayey,2999.7,3.25,sugarcane,Urea,82.48,7.33,barley
105.92,15.58,36.06,24.58,60.32,0.57,143.1,Rabi,Bokaro,Sandy,2004.6,2.64,wheat,DAP,72.59,3.09,lentil
115.1,13.86,6.38,36.73,83.84,7.02,203.07,Rabi,Dhanbad,Sandy,1597.12,2.68,barley,DAP,27.94,5.13,rice
15.46,129.7,76.18,32.9,78.04,8.48,116.43,Kharif,Dhanbad,Loamy,1802.58,5.2,rice,Organic,72.09,5.17,wheat
18.15,34.54,72.38,37.95,77.43,9.07,225.12,Kharif,Bokaro,Clayey,1701.31,2.28,maize,Compost,21.05,7.4,lentil
27.45,117.9,97.55,31.33,80.36,8.22,146.25,Kharif,Hazaribagh,Sandy,2199.04,2.79,groundnut,Organic,54.72,6.26,chickpea
8.81,49.03,52.0,25.84,42.49,3.75,275.77,Rabi,Ranchi,Sandy,1603.26,0.0,barley,DAP,37.62,4.05,sugarcane
78.41,118.81,90.99,34.26,51.1,5.94,188.85,Kharif,Dhanbad,Sandy,2196.3,3.41,groundnut,Urea,44.83,5.76,sugarcane
103.62,74.4,5.93,26.51,68.07,8.3,32.61,Kharif,Hazaribagh,Loamy,1798.96,1.82,rice,Compost,40.0,6.73,millet
36.64,34.62,138.31,40.81,85.96,6.81,282.76,Kharif,Jamshedpur,Clayey,1697.58,4.16,maize,None,20.91,9.14,maize
137.39,76.83,47.25,33.58,62.57,10.02,153.2,Kharif,Hazaribagh,Sandy,3500.82,2.1,cotton,Urea,66.82,5.48,rice
137.46,24.5,81.04,20.57,70.43,7.11,80.1,Rabi,Hazaribagh,Loamy,1897.77,4.21,lentil,DAP,42.37,9.12,millet
42.57,46.56,12.09,27.7,24.74,6.62,175.69,Rabi,Dhanbad,Sandy,2000.87,3.71,wheat,None,53.54,2.18,groundnut
8.34,46.65,123.66,26.75,46.65,5.64,295.92,Zaid,Jamshedpur,Clayey,2999.63,7.34,sugarcane,Compost,58.09,7.22,millet
95.72,81.64,123.39,28.77,30.08,3.2,247.67,Rabi,Bokaro,Sandy,1999.04,4.99,wheat,None,41.15,9.6,sugarcane
77.37,16.87,89.3,28.89,19.63,1.81,271.54,Rabi,Hazaribagh,Loamy,1900.78,0.32,lentil,None,63.8,4.21,rice
95.87,107.66,185.03,26.06,80.21,7.43,72.19,Rabi,Jamshedpur,Sandy,1999.46,1.47,wheat,Organic,56.79,6.52,lentil
39.25,56.42,55.8,35.23,42.64,6.81,253.31,Rabi,Bokaro,Loamy,2097.82,4.11,chickpea,Organic,44.55,9.1,wheat
43.66,140.03,80.05,20.05,33.61,6.09,270.5,Rabi,Dhanbad,Loamy,2105.6,2.14,chickpea,Urea,76.99,4.02,lentil
107.84,32.99,38.29,23.7,40.21,3.35,49.9,Rabi,Bokaro,Loamy,2099.03,0.0,chickpea,Organic,74.97,7.71,cotton
12.55,127.57,153.78,16.14,26.34,9.72,247.03,Zaid,Hazaribagh,Clayey,2995.56,6.7,sugarcane,Urea,33.87,10.13,millet
94.14,123.62,148.34,21.43,83.23,4.23,133.78,Rabi,Jamshedpur,Loamy,1898.32,5.44,lentil,None,47.2,5.6,wheat
1.41,114.39,10.55,39.94,41.95,6.38,204.16,Rabi,Dhanbad,Sandy,1997.47,5.04,wheat,DAP,28.75,8.32,sugarcane
0.61,17.04,151.71,37.45,51.19,10.61,124.81,Kharif,Ranchi,Sandy,3501.65,2.79,cotton,DAP,41.05,9.04,rice
43.16,143.84,99.52,27.7,72.59,1.11,22.13,Rabi,Ranchi,Sandy,2000.64,4.86,wheat,Urea,61.6,5.44,wheat
8.48,72.08,14.37,17.75,69.98,4.34,111.03,Rabi,Ranchi,Loamy,2100.8,2.59,chickpea,DAP,50.92,4.39,groundnut
59.21,76.84,74.08,36.81,85.16,5.65,254.53,Kharif,Bokaro,Clayey,1699.26,4.41,maize,DAP,67.54,9.91,lentil
93.14,15.77,170.89,22.87,27.02,8.88,270.81,Zaid,Jamshedpur,Clayey,2999.44,2.16,sugarcane,Urea,36.87,7.27,cotton
42.21,122.39,150.49,31.32,22.93,3.05,235.49,Zaid,Jamshedpur,Clayey,2999.26,7.03,sugarcane,None,49.7,9.41,maize
34.61,64.09,117.49,37.52,84.94,8.77,164.84,Kharif,Bokaro,Clayey,1699.84,0.86,maize,None,62.86,2.95,barley
104.04,63.66,45.77,34.1,85.16,7.65,75.42,Rabi,Dhanbad,Sandy,1601.67,6.46,barley,Urea,79.6,10.24,millet
67.52,80.98,30.25,25.58,62.72,5.18,41.83,Kharif,Bokaro,Sandy,3500.67,4.08,cotton,Compost,30.81,9.03,rice
96.29,124.32,142.51,20.9,80.58,4.36,130.58,Rabi,Jamshedpur,Loamy,1901.0,3.02,lentil,None,47.82,5.41,wheat
65.05,15.44,191.82,25.48,25.59,7.32,40.11,Rabi,Bokaro,Loamy,2101.0,4.33,chickpea,None,59.16,9.74,maize
17.01,130.58,73.45,28.73,76.65,8.12,118.32,Kharif,Dhanbad,Loamy,1801.77,5.47,rice,Organic,76.77,5.61,wheat
23.67,135.84,119.23,31.69,53.73,4.41,149.04,Kharif,Ranchi,Sandy,2200.58,6.73,groundnut,Urea,32.62,8.37,barley
43.55,92.62,21.92,21.5,30.4,6.85,214.31,Kharif,Hazaribagh,Loamy,1800.72,4.63,rice,Organic,43.07,8.38,millet
113.35,23.57,166.62,32.28,73.56,5.34,225.54,Rabi,Bokaro,Sandy,1602.38,2.22,barley,Urea,40.06,11.6,barley
115.56,30.87,137.79,31.77,33.57,4.54,291.68,Kharif,Bokaro,Sandy,3498.67,4.11,cotton,Urea,65.53,9.45,millet
144.1,122.27,44.57,35.42,54.2,10.71,89.61,Rabi,Bokaro,Sandy,1598.29,7.63,barley,Urea,62.79,8.17,barley
34.0,134.62,7.94,29.1,21.7,9.08,254.11,Rabi,Jamshedpur,Loamy,1897.63,6.7,lentil,Compost,78.29,3.81,groundnut
24.56,132.82,119.84,35.1,52.35,7.78,149.61,Kharif,Ranchi,Sandy,2200.37,5.82,groundnut,Urea,32.71,8.52,barley
123.42,110.49,46.44,15.21,27.44,9.62,59.28,Kharif,Hazaribagh,Sandy,2196.29,5.59,groundnut,Organic,68.93,6.53,rice
111.44,92.31,202.46,29.6,72.48,5.18,38.0,Rabi,Hazaribagh,Loamy,2100.92,5.4,chickpea,Urea,51.62,9.48,lentil
130.16,48.98,155.24,38.92,29.52,10.63,222.65,Rabi,Hazaribagh,Sandy,1999.78,6.32,wheat,Compost,36.78,9.29,cotton
112.3,126.37,11.8,21.73,71.05,0.33,170.15,Zaid,Bokaro,Clayey,3002.27,3.09,sugarcane,Compost,27.25,4.8,groundnut
53.17,83.32,10.08,34.7,85.93,6.25,278.35,Kharif,Hazaribagh,Sandy,3498.66,1.29,cotton,DAP,61.45,5.32,maize
108.07,33.14,25.32,16.83,54.37,5.3,75.24,Rabi,Ranchi,Sandy,1999.59,4.14,wheat,Organic,54.34,6.84,groundnut
80.22,105.96,98.53,29.84,13.3,8.99,90.78,Kharif,Ranchi,Sandy,3502.24,2.36,cotton,Organic,74.09,9.44,maize
72.64,115.88,10.08,25.62,20.15,5.52,206.67,Rabi,Dhanbad,Loamy,1902.77,1.89,lentil,Urea,66.62,6.04,groundnut
99.79,93.98,49.19,23.79,60.7,7.39,211.59,Kharif,Hazaribagh,Sandy,3498.64,2.56,cotton,None,63.33,8.51,chickpea
128.39,50.11,43.98,33.28,26.03,7.06,98.92,Kharif,Jamshedpur,Sandy,2200.36,8.97,groundnut,DAP,59.36,7.15,lentil
90.47,27.38,51.89,36.7,30.49,3.21,163.26,Rabi,Bokaro,Sandy,2000.59,4.27,wheat,None,40.04,6.88,rice
15.03,67.29,107.66,20.18,82.65,2.49,188.5,Rabi,Hazaribagh,Sandy,2000.75,4.72,wheat,Organic,74.49,10.55,millet
126.43,18.32,141.35,25.08,41.55,7.14,178.25,Kharif,Dhanbad,Sandy,3499.47,1.56,cotton,Compost,34.81,6.52,chickpea
100.39,105.97,185.78,26.77,80.44,7.96,74.92,Rabi,Jamshedpur,Sandy,2002.56,0.31,wheat,Organic,58.66,9.6,lentil
45.79,24.79,160.69,36.32,64.17,8.63,274.29,Kharif,Dhanbad,Clayey,1696.22,2.36,maize,Organic,56.8,4.68,rice
103.25,125.09,33.36,22.61,84.13,4.31,216.02,Zaid,Ranchi,Clayey,2999.16,6.88,sugarcane,Urea,74.99,7.23,groundnut
139.7,28.45,71.44,38.56,25.88,6.18,29.7,Rabi,Dhanbad,Loamy,1900.9,4.67,lentil,None,41.03,8.44,cotton
121.04,86.23,120.12,37.92,48.32,7.03,190.58,Kharif,Jamshedpur,Sandy,2200.91,5.2,groundnut,Organic,34.59,2.77,maize
85.09,67.54,143.95,17.76,52.03,10.64,184.21,Kharif,Dhanbad,Clayey,1702.71,5.48,maize,DAP,75.39,6.61,sugarcane
133.8,77.71,19.43,17.73,62.83,6.82,42.67,Rabi,Ranchi,Loamy,2102.4,2.82,chickpea,DAP,79.72,0.03,wheat
41.1,71.52,28.8,25.9,90.39,7.71,208.45,Rabi,Dhanbad,Loamy,2099.43,6.78,chickpea,None,45.64,7.56,chickpea
41.33,7.67,160.66,18.26,42.79,5.96,129.81,Kharif,Ranchi,Clayey,1702.6,2.73,maize,Compost,77.07,9.26,maize
70.53,42.53,118.9,26.86,36.15,6.56,213.81,Kharif,Dhanbad,Loamy,1798.57,6.81,rice,Urea,66.84,5.03,rice
94.91,114.19,158.38,36.72,70.16,6.88,288.08,Rabi,Bokaro,Loamy,1901.86,4.88,lentil,None,77.14,9.24,maize
113.73,74.85,67.73,32.44,43.3,3.97,292.6,Zaid,Bokaro,Clayey,3003.62,0.42,sugarcane,DAP,59.99,4.13,barley
117.19,85.91,146.52,31.05,64.15,4.71,125.73,Kharif,Jamshedpur,Sandy,3502.43,2.5,cotton,Compost,24.86,12.96,maize
4.73,105.92,164.73,36.93,49.51,4.29,35.22,Zaid,Dhanbad,Clayey,3000.21,0.43,sugarcane,None,37.78,9.49,rice
14.53,128.77,74.3,29.16,80.69,9.05,117.8,Kharif,Dhanbad,Loamy,1799.34,6.33,rice,Organic,76.57,3.81,wheat
14.49,138.68,41.6,25.07,66.64,7.15,158.8,Rabi,Dhanbad,Loamy,2096.94,3.95,chickpea,Compost,30.8,2.47,maize
77.84,128.64,149.43,27.23,28.8,5.11,166.97,Kharif,Dhanbad,Loamy,1800.62,0.0,rice,None,28.99,8.05,rice
47.53,36.17,20.41,30.54,21.73,5.58,203.95,Kharif,Hazaribagh,Loamy,1797.77,4.75,rice,Urea,32.71,10.87,cotton
36.32,115.05,103.17,25.41,18.65,8.43,106.11,Rabi,Jamshedpur,Sandy,1598.41,2.93,barley,Urea,38.58,10.17,millet
1.74,62.56,51.98,15.32,56.39,2.61,124.32,Rabi,Hazaribagh,Sandy,1597.62,1.03,barley,DAP,23.89,8.01,maize
43.75,65.97,101.32,25.8,54.62,7.02,188.47,Rabi,Ranchi,Loamy,1899.08,7.36,lentil,Compost,60.87,5.39,wheat
121.92,31.34,57.46,18.5,35.31,5.07,86.51,Rabi,Dhanbad,Sandy,1599.94,4.21,barley,DAP,43.62,4.48,cotton
23.01,51.63,127.57,35.34,57.85,11.24,165.4,Rabi,Ranchi,Loamy,2100.55,3.41,chickpea,None,44.55,4.8,cotton
7.63,11.26,161.88,20.89,85.88,5.59,254.68,Kharif,Hazaribagh,Sandy,3498.8,3.2,cotton,Organic,66.88,6.9,maize
79.02,86.55,59.33,20.83,29.14,9.43,82.42,Rabi,Bokaro,Loamy,2102.14,0.97,chickpea,Organic,42.15,6.63,barley
71.93,143.78,75.72,23.98,79.76,5.6,101.22,Zaid,Jamshedpur,Clayey,2999.58,1.39,sugarcane,DAP,18.4,6.8,barley
66.38,141.27,16.52,31.4,80.3,5.31,80.02,Rabi,Hazaribagh,Loamy,2098.42,6.57,chickpea,Organic,56.56,5.52,barley
114.77,140.23,175.51,27.64,20.97,1.14,22.2,Rabi,Hazaribagh,Sandy,1600.45,3.05,barley,Compost,37.23,9.42,lentil
99.52,71.21,172.78,37.41,62.46,3.55,26.34,Rabi,Jamshedpur,Sandy,2003.93,4.04,wheat,Urea,37.78,8.99,chickpea
118.43,98.93,57.14,24.24,39.6,4.14,98.66,Rabi,Bokaro,Sandy,2000.67,0.0,wheat,Urea,43.79,3.19,maize
25.57,57.77,7.9,25.74,76.1,8.85,102.39,Rabi,Hazaribagh,Sandy,1999.27,1.36,wheat,Organic,59.52,4.41,chickpea
110.14,74.54,113.88,22.89,72.67,3.69,284.81,Kharif,Jamshedpur,Clayey,1696.95,5.22,maize,Compost,23.04,12.07,rice
2.82,14.5,152.65,35.1,55.48,4.7,126.24,Kharif,Ranchi,Sandy,3499.56,4.76,cotton,DAP,45.24,8.92,rice
140.1,7.25,160.17,36.38,35.88,7.98,154.55,Kharif,Jamshedpur,Sandy,2200.47,7.51,groundnut,None,54.52,7.17,sugarcane
50.89,103.09,127.74,16.17,46.57,7.07,103.23,Zaid,Bokaro,Clayey,2999.22,6.69,sugarcane,Urea,69.58,12.72,chickpea
79.35,23.25,29.26,25.38,48.78,5.52,100.38,Zaid,Jamshedpur,Clayey,2996.67,3.54,sugarcane,None,81.14,6.56,sugarcane
128.3,10.41,32.25,32.42,54.57,9.2,256.85,Rabi,Ranchi,Sandy,1998.3,4.95,wheat,DAP,21.55,7.32,wheat
104.73,83.31,112.39,23.35,24.2,5.51,155.8,Kharif,Bokaro,Sandy,3502.91,3.37,cotton,Compost,55.28,10.33,wheat
130.01,61.37,38.02,37.09,78.48,4.74,159.54,Rabi,Bokaro,Loamy,1502.87,8.11,millet,DAP,64.23,11.09,sugarcane
